keyword,timestamp,file,line,column,arquivo_origem,repositorio,timestamp_dt,data,hora
max,2026-03-20 19:47:37,espalhamento-minimo.js,2,12,espalhamento-minimo.json,Raqueli-S,2026-03-20 19:47:37,2026-03-20,19
min,2026-03-20 19:48:20,espalhamento-minimo.js,2,12,espalhamento-minimo.json,Raqueli-S,2026-03-20 19:48:20,2026-03-20,19
while,2026-03-06 21:55:24,decremento.js,2,1,decremento.json,Raqueli-S,2026-03-06 21:55:24,2026-03-06,21
alert,2026-03-06 21:59:55,decremento.js,3,5,decremento.json,Raqueli-S,2026-03-06 21:59:55,2026-03-06,21
alert,2026-03-19 22:29:24,espalhamento.js,2,1,espalhamento.json,Raqueli-S,2026-03-19 22:29:24,2026-03-19,22
Math,2026-03-19 22:29:33,espalhamento.js,2,7,espalhamento.json,Raqueli-S,2026-03-19 22:29:33,2026-03-19,22
parseInt,2026-03-12 21:31:28,vetor_par_impar.js,3,15,vetor_par_impar.json,Raqueli-S,2026-03-12 21:31:28,2026-03-12,21
prompt,2026-03-12 21:31:42,vetor_par_impar.js,3,24,vetor_par_impar.json,Raqueli-S,2026-03-12 21:31:42,2026-03-12,21
for,2026-03-12 21:35:14,vetor_par_impar.js,4,1,vetor_par_impar.json,Raqueli-S,2026-03-12 21:35:14,2026-03-12,21
parseFloat,2026-03-12 21:36:37,vetor_par_impar.js,5,14,vetor_par_impar.json,Raqueli-S,2026-03-12 21:36:37,2026-03-12,21
prompt,2026-03-12 21:36:45,vetor_par_impar.js,5,25,vetor_par_impar.json,Raqueli-S,2026-03-12 21:36:45,2026-03-12,21
parseInt,2026-03-12 21:51:02,vetor_par_impar.js,3,13,vetor_par_impar.json,Raqueli-S,2026-03-12 21:51:02,2026-03-12,21
prompt,2026-03-12 21:51:53,vetor_par_impar.js,3,22,vetor_par_impar.json,Raqueli-S,2026-03-12 21:51:53,2026-03-12,21
parseInt,2026-03-12 21:54:15,vetor_par_impar.js,2,16,vetor_par_impar.json,Raqueli-S,2026-03-12 21:54:15,2026-03-12,21
prompt,2026-03-12 21:54:23,vetor_par_impar.js,2,25,vetor_par_impar.json,Raqueli-S,2026-03-12 21:54:23,2026-03-12,21
for,2026-03-12 21:55:11,vetor_par_impar.js,4,1,vetor_par_impar.json,Raqueli-S,2026-03-12 21:55:11,2026-03-12,21
parseInt,2026-03-12 21:56:27,vetor_par_impar.js,5,16,vetor_par_impar.json,Raqueli-S,2026-03-12 21:56:27,2026-03-12,21
if,2026-03-12 21:56:55,vetor_par_impar.js,6,5,vetor_par_impar.json,Raqueli-S,2026-03-12 21:56:55,2026-03-12,21
else,2026-03-12 21:58:00,vetor_par_impar.js,8,5,vetor_par_impar.json,Raqueli-S,2026-03-12 21:58:00,2026-03-12,21
else,2026-03-12 22:00:48,vetor_par_impar.js,10,1,vetor_par_impar.json,Raqueli-S,2026-03-12 22:00:48,2026-03-12,22
alert,2026-03-19 22:14:31,maior-de-tresMath.js,2,1,maior-de-tresMath.json,Raqueli-S,2026-03-19 22:14:31,2026-03-19,22
Math,2026-03-19 22:14:42,maior-de-tresMath.js,2,7,maior-de-tresMath.json,Raqueli-S,2026-03-19 22:14:42,2026-03-19,22
max,2026-03-19 22:15:12,maior-de-tresMath.js,2,12,maior-de-tresMath.json,Raqueli-S,2026-03-19 22:15:12,2026-03-19,22
function,2026-03-25 22:16:27,funcao_vetor.js,1,1,funcao_vetor.json,Raqueli-S,2026-03-25 22:16:27,2026-03-25,22
function,2026-03-25 22:18:15,funcao_vetor.js,1,1,funcao_vetor.json,Raqueli-S,2026-03-25 22:18:15,2026-03-25,22
return,2026-03-25 22:20:58,funcao_vetor.js,2,1,funcao_vetor.json,Raqueli-S,2026-03-25 22:20:58,2026-03-25,22
return,2026-03-26 20:22:51,funcao_vetor.js,2,1,funcao_vetor.json,Raqueli-S,2026-03-26 20:22:51,2026-03-26,20
parseInt,2026-03-26 20:25:05,funcao_vetor.js,2,15,funcao_vetor.json,Raqueli-S,2026-03-26 20:25:05,2026-03-26,20
prompt,2026-03-26 20:25:18,funcao_vetor.js,2,24,funcao_vetor.json,Raqueli-S,2026-03-26 20:25:18,2026-03-26,20
return,2026-03-26 20:26:01,funcao_vetor.js,3,1,funcao_vetor.json,Raqueli-S,2026-03-26 20:26:01,2026-03-26,20
const,2026-03-26 20:27:56,funcao_vetor.js,5,1,funcao_vetor.json,Raqueli-S,2026-03-26 20:27:56,2026-03-26,20
parseInt,2026-03-26 20:27:56,funcao_vetor.js,5,15,funcao_vetor.json,Raqueli-S,2026-03-26 20:27:56,2026-03-26,20
prompt,2026-03-26 20:27:56,funcao_vetor.js,5,24,funcao_vetor.json,Raqueli-S,2026-03-26 20:27:56,2026-03-26,20
return,2026-03-26 20:28:37,funcao_vetor.js,2,5,funcao_vetor.json,Raqueli-S,2026-03-26 20:28:37,2026-03-26,20
parseInt,2026-03-26 20:45:25,funcao_vetor.js,2,13,funcao_vetor.json,Raqueli-S,2026-03-26 20:45:25,2026-03-26,20
prompt,2026-03-26 20:45:36,funcao_vetor.js,2,22,funcao_vetor.json,Raqueli-S,2026-03-26 20:45:36,2026-03-26,20
function,2026-03-26 20:47:36,funcao_vetor.js,3,1,funcao_vetor.json,Raqueli-S,2026-03-26 20:47:36,2026-03-26,20
for,2026-03-26 20:48:07,funcao_vetor.js,4,5,funcao_vetor.json,Raqueli-S,2026-03-26 20:48:07,2026-03-26,20
parseInt,2026-03-26 20:49:49,funcao_vetor.js,5,20,funcao_vetor.json,Raqueli-S,2026-03-26 20:49:49,2026-03-26,20
prompt,2026-03-26 20:49:56,funcao_vetor.js,5,29,funcao_vetor.json,Raqueli-S,2026-03-26 20:49:56,2026-03-26,20
function,2026-03-26 20:50:13,funcao_vetor.js,7,5,funcao_vetor.json,Raqueli-S,2026-03-26 20:50:13,2026-03-26,20
for,2026-03-26 20:50:52,funcao_vetor.js,8,9,funcao_vetor.json,Raqueli-S,2026-03-26 20:50:52,2026-03-26,20
prompt,2026-03-05 21:53:22,time.js,1,13,time.json,Raqueli-S,2026-03-05 21:53:22,2026-03-05,21
parseFloat,2026-03-05 21:56:49,time.js,2,12,time.json,Raqueli-S,2026-03-05 21:56:49,2026-03-05,21
prompt,2026-03-05 21:57:03,time.js,2,12,time.json,Raqueli-S,2026-03-05 21:57:03,2026-03-05,21
alert,2026-03-05 21:58:04,time.js,3,1,time.json,Raqueli-S,2026-03-05 21:58:04,2026-03-05,21
while,2026-03-05 22:07:36,time.js,3,1,time.json,Raqueli-S,2026-03-05 22:07:36,2026-03-05,22
E,2026-03-05 22:09:21,time.js,4,19,time.json,Raqueli-S,2026-03-05 22:09:21,2026-03-05,22
toUpperCase,2026-03-05 22:10:37,time.js,2,41,time.json,Raqueli-S,2026-03-05 22:10:37,2026-03-05,22
function,2026-03-25 20:24:59,quick_sort.js,1,1,quick_sort.json,Raqueli-S,2026-03-25 20:24:59,2026-03-25,20
if,2026-03-25 20:25:41,quick_sort.js,2,5,quick_sort.json,Raqueli-S,2026-03-25 20:25:41,2026-03-25,20
return,2026-03-25 20:26:16,quick_sort.js,2,22,quick_sort.json,Raqueli-S,2026-03-25 20:26:16,2026-03-25,20
Math,2026-03-25 20:27:01,quick_sort.js,3,19,quick_sort.json,Raqueli-S,2026-03-25 20:27:01,2026-03-25,20
floor,2026-03-25 20:27:09,quick_sort.js,3,24,quick_sort.json,Raqueli-S,2026-03-25 20:27:09,2026-03-25,20
length,2026-03-25 20:27:22,quick_sort.js,3,34,quick_sort.json,Raqueli-S,2026-03-25 20:27:22,2026-03-25,20
for,2026-03-25 20:29:46,quick_sort.js,6,1,quick_sort.json,Raqueli-S,2026-03-25 20:29:46,2026-03-25,20
if,2026-03-25 20:31:28,quick_sort.js,7,5,quick_sort.json,Raqueli-S,2026-03-25 20:31:28,2026-03-25,20
push,2026-03-25 20:32:28,quick_sort.js,7,26,quick_sort.json,Raqueli-S,2026-03-25 20:32:28,2026-03-25,20
else,2026-03-25 20:33:10,quick_sort.js,8,5,quick_sort.json,Raqueli-S,2026-03-25 20:33:10,2026-03-25,20
if,2026-03-25 20:33:19,quick_sort.js,8,10,quick_sort.json,Raqueli-S,2026-03-25 20:33:19,2026-03-25,20
push,2026-03-25 20:34:09,quick_sort.js,8,32,quick_sort.json,Raqueli-S,2026-03-25 20:34:09,2026-03-25,20
return,2026-03-25 20:34:50,quick_sort.js,10,1,quick_sort.json,Raqueli-S,2026-03-25 20:34:50,2026-03-25,20
alert,2026-03-25 20:38:56,quick_sort.js,13,1,quick_sort.json,Raqueli-S,2026-03-25 20:38:56,2026-03-25,20
alert,2026-03-25 20:45:33,quick_sort.js,13,1,quick_sort.json,Raqueli-S,2026-03-25 20:45:33,2026-03-25,20
alert,2026-03-20 20:16:49,troca.js,2,1,troca.json,Raqueli-S,2026-03-20 20:16:49,2026-03-20,20
Math,2026-03-20 20:17:03,troca.js,2,7,troca.json,Raqueli-S,2026-03-20 20:17:03,2026-03-20,20
trunc,2026-03-20 20:17:21,troca.js,2,12,troca.json,Raqueli-S,2026-03-20 20:17:21,2026-03-20,20
trunc,2026-03-20 20:17:50,troca.js,2,12,troca.json,Raqueli-S,2026-03-20 20:17:50,2026-03-20,20
for,2026-03-20 20:18:36,troca.js,2,1,troca.json,Raqueli-S,2026-03-20 20:18:36,2026-03-20,20
alert,2026-03-20 20:20:11,troca.js,2,1,troca.json,Raqueli-S,2026-03-20 20:20:11,2026-03-20,20
for,2026-03-20 20:23:34,troca.js,2,1,troca.json,Raqueli-S,2026-03-20 20:23:34,2026-03-20,20
alert,2026-03-20 20:31:16,troca.js,2,1,troca.json,Raqueli-S,2026-03-20 20:31:16,2026-03-20,20
parseInt,2026-03-12 20:19:43,vetor_jogos.js,3,10,vetor_jogos.json,Raqueli-S,2026-03-12 20:19:43,2026-03-12,20
prompt,2026-03-12 20:20:39,vetor_jogos.js,3,18,vetor_jogos.json,Raqueli-S,2026-03-12 20:20:39,2026-03-12,20
for,2026-03-12 20:21:28,vetor_jogos.js,4,1,vetor_jogos.json,Raqueli-S,2026-03-12 20:21:28,2026-03-12,20
parseInt,2026-03-12 20:22:57,vetor_jogos.js,5,14,vetor_jogos.json,Raqueli-S,2026-03-12 20:22:57,2026-03-12,20
parseFloat,2026-03-12 20:23:04,vetor_jogos.js,5,14,vetor_jogos.json,Raqueli-S,2026-03-12 20:23:04,2026-03-12,20
prompt,2026-03-12 20:23:13,vetor_jogos.js,5,25,vetor_jogos.json,Raqueli-S,2026-03-12 20:23:13,2026-03-12,20
alert,2026-03-12 20:24:50,vetor_jogos.js,8,1,vetor_jogos.json,Raqueli-S,2026-03-12 20:24:50,2026-03-12,20
for,2026-03-12 20:26:01,vetor_jogos.js,9,1,vetor_jogos.json,Raqueli-S,2026-03-12 20:26:01,2026-03-12,20
while,2026-03-03 22:16:07,execicio_04_prato.js,3,2,execicio_04_prato.json,thammyressouza123-spec,2026-03-03 22:16:07,2026-03-03,22
parseInt,2026-02-27 20:11:43,domingos.js,2,13,domingos.json,thammyressouza123-spec,2026-02-27 20:11:43,2026-02-27,20
parseFloat,2026-02-27 20:22:33,domingos.js,3,19,domingos.json,thammyressouza123-spec,2026-02-27 20:22:33,2026-02-27,20
parseInt,2026-02-27 20:22:40,domingos.js,3,19,domingos.json,thammyressouza123-spec,2026-02-27 20:22:40,2026-02-27,20
for,2026-02-27 20:25:23,domingos.js,9,1,domingos.json,thammyressouza123-spec,2026-02-27 20:25:23,2026-02-27,20
alert,2026-02-27 22:28:43,domingos.js,15,1,domingos.json,thammyressouza123-spec,2026-02-27 22:28:43,2026-02-27,22
for,2026-03-12 19:53:06,vaquinha.js,4,1,vaquinha.json,thammyressouza123-spec,2026-03-12 19:53:06,2026-03-12,19
parseFloat,2026-03-12 19:54:44,vaquinha.js,5,15,vaquinha.json,thammyressouza123-spec,2026-03-12 19:54:44,2026-03-12,19
for,2026-03-12 20:07:31,vaquinha.js,9,1,vaquinha.json,thammyressouza123-spec,2026-03-12 20:07:31,2026-03-12,20
function,2026-03-25 19:58:21,bubble_2.js,3,1,bubble_2.json,thammyressouza123-spec,2026-03-25 19:58:21,2026-03-25,19
return,2026-03-25 19:58:21,bubble_2.js,4,5,bubble_2.json,thammyressouza123-spec,2026-03-25 19:58:21,2026-03-25,19
return,2026-03-25 19:58:21,bubble_2.js,4,5,bubble_2.json,thammyressouza123-spec,2026-03-25 19:58:21,2026-03-25,19
console,2026-03-25 19:58:21,bubble_2.js,8,5,bubble_2.json,thammyressouza123-spec,2026-03-25 19:58:21,2026-03-25,19
log,2026-03-25 19:58:21,bubble_2.js,8,13,bubble_2.json,thammyressouza123-spec,2026-03-25 19:58:21,2026-03-25,19
parseInt,2026-03-24 21:37:26,atividade_3.js,1,12,atividade_3.json,thammyressouza123-spec,2026-03-24 21:37:26,2026-03-24,21
parseFloat,2026-03-24 21:41:15,atividade_3.js,2,13,atividade_3.json,thammyressouza123-spec,2026-03-24 21:41:15,2026-03-24,21
while,2026-03-24 21:42:53,atividade_3.js,3,1,atividade_3.json,thammyressouza123-spec,2026-03-24 21:42:53,2026-03-24,21
parseFloat,2026-03-24 21:46:32,atividade_3.js,4,16,atividade_3.json,thammyressouza123-spec,2026-03-24 21:46:32,2026-03-24,21
alert,2026-03-24 21:48:05,atividade_3.js,7,1,atividade_3.json,thammyressouza123-spec,2026-03-24 21:48:05,2026-03-24,21
return,2026-03-25 21:18:07,funcaosoma.js,2,5,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:18:07,2026-03-25,21
alert,2026-03-25 21:20:43,funcaosoma.js,6,1,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:20:43,2026-03-25,21
return,2026-03-25 21:35:56,funcaosoma.js,4,1,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:35:56,2026-03-25,21
switch,2026-03-25 21:54:58,funcaosoma.js,16,1,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:54:58,2026-03-25,21
alert,2026-03-25 21:55:53,funcaosoma.js,18,9,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:55:53,2026-03-25,21
break,2026-03-25 21:56:12,funcaosoma.js,18,26,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:56:12,2026-03-25,21
alert,2026-03-25 21:56:55,funcaosoma.js,20,9,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:56:55,2026-03-25,21
break,2026-03-25 21:57:24,funcaosoma.js,20,31,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:57:24,2026-03-25,21
alert,2026-03-25 21:57:58,funcaosoma.js,22,13,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:57:58,2026-03-25,21
break,2026-03-25 21:58:19,funcaosoma.js,22,38,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:58:19,2026-03-25,21
alert,2026-03-25 21:59:15,funcaosoma.js,24,9,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:59:15,2026-03-25,21
break,2026-03-25 21:59:35,funcaosoma.js,24,29,funcaosoma.json,thammyressouza123-spec,2026-03-25 21:59:35,2026-03-25,21
toFixed,2026-03-25 22:00:21,funcaosoma.js,24,28,funcaosoma.json,thammyressouza123-spec,2026-03-25 22:00:21,2026-03-25,22
alert,2026-03-25 22:00:55,funcaosoma.js,26,13,funcaosoma.json,thammyressouza123-spec,2026-03-25 22:00:55,2026-03-25,22
alert,2026-02-26 20:29:29,jogos.js,12,1,jogos.json,thammyressouza123-spec,2026-02-26 20:29:29,2026-02-26,20
alert,2026-02-26 20:36:42,jogos.js,6,1,jogos.json,thammyressouza123-spec,2026-02-26 20:36:42,2026-02-26,20
alert,2026-02-26 20:43:52,jogos.js,13,1,jogos.json,thammyressouza123-spec,2026-02-26 20:43:52,2026-02-26,20
if,2026-03-03 20:29:50,execicio_01_festa.js,2,1,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:29:50,2026-03-03,20
console,2026-03-03 20:30:33,execicio_01_festa.js,3,5,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:30:33,2026-03-03,20
log,2026-03-03 20:30:37,execicio_01_festa.js,3,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:30:37,2026-03-03,20
console,2026-03-03 20:31:30,execicio_01_festa.js,5,5,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:31:30,2026-03-03,20
log,2026-03-03 20:31:33,execicio_01_festa.js,5,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:31:33,2026-03-03,20
if,2026-03-03 20:39:25,execicio_01_festa.js,2,1,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:39:25,2026-03-03,20
console,2026-03-03 20:40:21,execicio_01_festa.js,3,5,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:40:21,2026-03-03,20
log,2026-03-03 20:40:28,execicio_01_festa.js,3,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:40:28,2026-03-03,20
console,2026-03-03 20:47:37,execicio_01_festa.js,3,5,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:47:37,2026-03-03,20
log,2026-03-03 20:47:46,execicio_01_festa.js,3,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:47:46,2026-03-03,20
console,2026-03-03 20:48:30,execicio_01_festa.js,5,5,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:48:30,2026-03-03,20
log,2026-03-03 20:48:35,execicio_01_festa.js,5,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 20:48:35,2026-03-03,20
let,2026-03-03 21:11:45,execicio_01_festa.js,1,1,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 21:11:45,2026-03-03,21
prompt,2026-03-03 21:11:45,execicio_01_festa.js,1,13,execicio_01_festa.json,thammyressouza123-spec,2026-03-03 21:11:45,2026-03-03,21
alert,2026-02-20 20:47:31,main.js,2,1,main.json,thammyressouza123-spec,2026-02-20 20:47:31,2026-02-20,20
if,2026-03-24 22:07:46,atividade_4.js,3,1,atividade_4.json,thammyressouza123-spec,2026-03-24 22:07:46,2026-03-24,22
while,2026-03-24 22:10:05,atividade_4.js,3,2,atividade_4.json,thammyressouza123-spec,2026-03-24 22:10:05,2026-03-24,22
parseInt,2026-03-24 22:12:19,atividade_4.js,1,13,atividade_4.json,thammyressouza123-spec,2026-03-24 22:12:19,2026-03-24,22
alert,2026-03-24 22:13:38,atividade_4.js,3,5,atividade_4.json,thammyressouza123-spec,2026-03-24 22:13:38,2026-03-24,22
alert,2026-03-24 22:14:54,atividade_4.js,6,1,atividade_4.json,thammyressouza123-spec,2026-03-24 22:14:54,2026-03-24,22
while,2026-03-06 22:13:32,olimpiadas.js,2,1,olimpiadas.json,thammyressouza123-spec,2026-03-06 22:13:32,2026-03-06,22
while,2026-03-06 22:23:11,olimpiadas.js,2,1,olimpiadas.json,thammyressouza123-spec,2026-03-06 22:23:11,2026-03-06,22
prompt,2026-02-24 21:20:49,exercicio_01.js,1,14,exercicio_01.json,thammyressouza123-spec,2026-02-24 21:20:49,2026-02-24,21
parseInt,2026-02-24 21:22:17,exercicio_01.js,1,14,exercicio_01.json,thammyressouza123-spec,2026-02-24 21:22:17,2026-02-24,21
parseInt,2026-02-24 21:29:35,exercicio_01.js,2,12,exercicio_01.json,thammyressouza123-spec,2026-02-24 21:29:35,2026-02-24,21
parseFloat,2026-03-03 22:03:31,execicio_03_caixa.js,2,13,execicio_03_caixa.json,thammyressouza123-spec,2026-03-03 22:03:31,2026-03-03,22
prompt,2026-03-03 22:03:39,execicio_03_caixa.js,2,24,execicio_03_caixa.json,thammyressouza123-spec,2026-03-03 22:03:39,2026-03-03,22
while,2026-03-03 22:04:01,execicio_03_caixa.js,3,1,execicio_03_caixa.json,thammyressouza123-spec,2026-03-03 22:04:01,2026-03-03,22
while,2026-03-03 22:05:26,execicio_03_caixa.js,4,1,execicio_03_caixa.json,thammyressouza123-spec,2026-03-03 22:05:26,2026-03-03,22
alert,2026-03-03 22:05:37,execicio_03_caixa.js,5,5,execicio_03_caixa.json,thammyressouza123-spec,2026-03-03 22:05:37,2026-03-03,22
while,2026-03-10 21:32:35,execicio_03_caixa.js,3,1,execicio_03_caixa.json,thammyressouza123-spec,2026-03-10 21:32:35,2026-03-10,21
for,2026-03-26 19:46:30,revisaovetor.js,3,1,revisaovetor.json,thammyressouza123-spec,2026-03-26 19:46:30,2026-03-26,19
const,2026-03-26 19:52:20,revisaovetor.js,1,1,revisaovetor.json,thammyressouza123-spec,2026-03-26 19:52:20,2026-03-26,19
prompt,2026-03-26 19:53:26,revisaovetor.js,2,23,revisaovetor.json,thammyressouza123-spec,2026-03-26 19:53:26,2026-03-26,19
for,2026-03-26 19:55:52,revisaovetor.js,6,1,revisaovetor.json,thammyressouza123-spec,2026-03-26 19:55:52,2026-03-26,19
let,2026-03-24 20:48:42,atividade_2.js,1,1,atividade_2.json,thammyressouza123-spec,2026-03-24 20:48:42,2026-03-24,20
parseInt,2026-03-24 20:49:22,atividade_2.js,1,16,atividade_2.json,thammyressouza123-spec,2026-03-24 20:49:22,2026-03-24,20
parseInt,2026-03-24 21:18:18,atividade_2.js,1,12,atividade_2.json,thammyressouza123-spec,2026-03-24 21:18:18,2026-03-24,21
true,2026-03-24 21:19:36,atividade_2.js,2,19,atividade_2.json,thammyressouza123-spec,2026-03-24 21:19:36,2026-03-24,21
alert,2026-03-24 21:20:37,atividade_2.js,4,5,atividade_2.json,thammyressouza123-spec,2026-03-24 21:20:37,2026-03-24,21
alert,2026-03-24 21:21:13,atividade_2.js,6,5,atividade_2.json,thammyressouza123-spec,2026-03-24 21:21:13,2026-03-24,21
alert,2026-03-19 22:14:27,maiorde3Math.js,2,1,maiorde3Math.json,thammyressouza123-spec,2026-03-19 22:14:27,2026-03-19,22
Math,2026-03-19 22:14:50,maiorde3Math.js,2,7,maiorde3Math.json,thammyressouza123-spec,2026-03-19 22:14:50,2026-03-19,22
max,2026-03-19 22:15:17,maiorde3Math.js,2,12,maiorde3Math.json,thammyressouza123-spec,2026-03-19 22:15:17,2026-03-19,22
parseInt,2026-03-03 21:28:37,execicio_02_cinema.js,2,17,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:28:37,2026-03-03,21
prompt,2026-03-03 21:29:01,execicio_02_cinema.js,2,27,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:29:01,2026-03-03,21
if,2026-03-03 21:30:49,execicio_02_cinema.js,4,1,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:30:49,2026-03-03,21
alert,2026-03-03 21:31:59,execicio_02_cinema.js,5,5,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:31:59,2026-03-03,21
else,2026-03-03 21:32:29,execicio_02_cinema.js,6,1,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:32:29,2026-03-03,21
alert,2026-03-03 21:32:38,execicio_02_cinema.js,7,5,execicio_02_cinema.json,thammyressouza123-spec,2026-03-03 21:32:38,2026-03-03,21
do,2026-03-06 21:15:41,aprovacao_01.js,1,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
var,2026-03-06 21:15:41,aprovacao_01.js,2,5,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
var,2026-03-06 21:15:41,aprovacao_01.js,2,5,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
parseFloat,2026-03-06 21:15:41,aprovacao_01.js,3,16,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
prompt,2026-03-06 21:15:41,aprovacao_01.js,3,27,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
var,2026-03-06 21:15:41,aprovacao_01.js,2,5,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
parseFloat,2026-03-06 21:15:41,aprovacao_01.js,3,16,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
prompt,2026-03-06 21:15:41,aprovacao_01.js,3,27,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
var,2026-03-06 21:15:41,aprovacao_01.js,2,5,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
if,2026-03-06 21:15:41,aprovacao_01.js,7,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
else,2026-03-06 21:15:41,aprovacao_01.js,11,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
if,2026-03-06 21:15:41,aprovacao_01.js,7,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
parseFloat,2026-03-06 21:15:41,aprovacao_01.js,3,16,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
prompt,2026-03-06 21:15:41,aprovacao_01.js,3,27,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
if,2026-03-06 21:15:41,aprovacao_01.js,7,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
else,2026-03-06 21:15:41,aprovacao_01.js,11,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
else,2026-03-06 21:15:41,aprovacao_01.js,11,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
while,2026-03-06 21:15:41,aprovacao_01.js,29,2,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
alert,2026-03-06 21:15:41,aprovacao_01.js,6,3,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:15:41,2026-03-06,21
var,2026-03-06 21:32:23,aprovacao_01.js,1,1,aprovacao_01.json,thammyressouza123-spec,2026-03-06 21:32:23,2026-03-06,21
console,2026-03-25 20:47:42,aprovacao_01.js,30,5,aprovacao_01.json,thammyressouza123-spec,2026-03-25 20:47:42,2026-03-25,20
log,2026-03-25 20:47:50,aprovacao_01.js,30,13,aprovacao_01.json,thammyressouza123-spec,2026-03-25 20:47:50,2026-03-25,20
for,2026-03-13 19:59:39,vetor_tabuada.js,7,1,vetor_tabuada.json,thammyressouza123-spec,2026-03-13 19:59:39,2026-03-13,19
for,2026-02-20 21:34:16,for.js,9,1,for.json,thammyressouza123-spec,2026-02-20 21:34:16,2026-02-20,21
parseInt,2026-03-19 21:51:03,maiorde3.js,2,13,maiorde3.json,thammyressouza123-spec,2026-03-19 21:51:03,2026-03-19,21
prompt,2026-03-19 21:51:11,maiorde3.js,2,22,maiorde3.json,thammyressouza123-spec,2026-03-19 21:51:11,2026-03-19,21
if,2026-03-19 21:52:06,maiorde3.js,2,1,maiorde3.json,thammyressouza123-spec,2026-03-19 21:52:06,2026-03-19,21
